2016-05-29 19:42:15;60.85
2016-05-29 19:42:23;14.47
2016-05-29 19:42:31;56.08
2016-05-29 19:42:39;16.77
2016-05-29 19:42:47;59.00
2016-05-29 19:42:52;4.71
2016-05-29 19:42:55;17.90
2016-05-29 19:43:03;56.60
2016-05-29 19:43:11;17.67
2016-05-29 19:43:19;55.70
2016-05-29 19:43:27;41.35
2016-05-29 19:43:35;83.98
2016-05-29 19:43:43;67.29
2016-05-29 19:43:51;61.78
2016-05-29 19:43:59;192.60
2016-05-29 19:44:07;95.05
2016-05-29 19:44:15;236.74
2016-05-29 19:44:24;287.57
2016-05-29 19:44:32;430.08
2016-05-29 19:44:41;262.61
2016-05-29 19:45:12;300.31
2016-05-29 19:45:20;338.89
2016-05-29 19:45:20;338.89
2016-05-29 19:45:35;407.99
2016-05-29 19:45:43;360.58
2016-05-29 19:46:07;331.43
2016-05-29 19:47:07;687.97
2016-05-29 19:47:15;572.16
2016-05-29 19:47:23;481.49
2016-05-29 19:47:33;468.15
2016-05-29 19:49:11;442.40
2016-05-29 19:49:26;229.20
2016-05-29 19:49:34;25.38
2016-05-29 19:50:20;4.92
2016-05-29 19:50:28;42.63
2016-05-29 19:50:36;51.79
2016-05-29 19:50:36;4.89
2016-05-29 19:50:44;50.12
2016-05-29 19:50:52;42.31
2016-05-29 19:51:00;54.95
2016-05-29 19:51:17;47.09
2016-05-29 19:51:17;54.83
2016-05-29 19:51:24;41.88
2016-05-29 19:51:32;51.87
2016-05-29 19:51:40;44.40
2016-05-29 19:51:48;51.65
2016-05-29 19:51:56;2.32
2016-05-29 19:52:04;84.14
2016-05-29 19:52:12;2.35
2016-05-29 19:52:20;84.86
2016-05-29 19:52:28;1.92
2016-05-29 19:53:25;1.93
2016-05-29 19:55:59;1.43
2016-05-29 19:58:19;1.43
2016-05-29 20:00:24;1.44
2016-05-29 20:03:19;1.44
2016-05-29 20:06:00;1.43
